x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	y
37	blue-collar	married	중학력	no	1293	no	no	unknown	6	may	1	-1	0	unknown	no
25	admin.	single	중학력	no	122	yes	no	unknown	6	may	1	-1	0	unknown	no
48	blue-collar	married	unknown	no	131	yes	no	unknown	6	may	1	-1	0	unknown	no
49	blue-collar	single	중학력	no	143	yes	no	unknown	6	may	1	-1	0	unknown	no
38	admin.	single	중학력	no	393	no	no	unknown	6	may	2	-1	0	unknown	no
43	blue-collar	married	저학력	no	98	yes	no	unknown	6	may	1	-1	0	unknown	no
33	management	married	고학력	no	0	yes	no	unknown	6	may	1	-1	0	unknown	no
55	blue-collar	married	중학력	no	224	yes	no	unknown	6	may	1	-1	0	unknown	no
38	blue-collar	married	중학력	no	757	yes	no	unknown	6	may	1	-1	0	unknown	no
49	services	married	중학력	no	245	yes	yes	unknown	6	may	1	-1	0	unknown	no
40	management	married	중학력	no	8486	no	no	unknown	6	may	3	-1	0	unknown	no
43	admin.	married	unknown	no	350	no	no	unknown	6	may	1	-1	0	unknown	no
38	blue-collar	married	중학력	no	20	yes	no	unknown	6	may	1	-1	0	unknown	no
58	services	married	중학력	no	1667	yes	yes	unknown	6	may	1	-1	0	unknown	no
57	technician	married	unknown	no	345	yes	no	unknown	6	may	1	-1	0	unknown	no
32	unemployed	married	중학력	no	10	yes	no	unknown	6	may	4	-1	0	unknown	no
56	management	married	고학력	no	830	yes	yes	unknown	6	may	1	-1	0	unknown	yes
58	blue-collar	divorced	unknown	no	29	yes	no	unknown	6	may	1	-1	0	unknown	no
37	technician	married	고학력	no	8730	yes	no	unknown	6	may	1	-1	0	unknown	no
46	technician	divorced	고학력	no	477	yes	no	unknown	6	may	1	-1	0	unknown	no
27	admin.	married	중학력	no	4	yes	no	unknown	6	may	1	-1	0	unknown	no
43	blue-collar	married	중학력	no	1205	yes	no	unknown	6	may	2	-1	0	unknown	no
32	technician	single	중학력	no	0	yes	yes	unknown	6	may	3	-1	0	unknown	no
40	admin.	single	중학력	no	263	yes	no	unknown	6	may	1	-1	0	unknown	no
38	admin.	married	중학력	no	1	no	no	unknown	6	may	1	-1	0	unknown	no
34	blue-collar	married	중학력	no	283	no	yes	unknown	6	may	1	-1	0	unknown	no
47	blue-collar	married	저학력	no	206	yes	no	unknown	6	may	1	-1	0	unknown	no
42	housemaid	married	저학력	no	17	yes	no	unknown	6	may	1	-1	0	unknown	no
48	technician	married	중학력	no	141	yes	yes	unknown	6	may	1	-1	0	unknown	no
29	self-employed	single	고학력	no	16	yes	no	unknown	6	may	1	-1	0	unknown	no
50	services	married	중학력	no	206	yes	no	unknown	6	may	1	-1	0	unknown	no
52	technician	married	unknown	no	7	no	no	unknown	6	may	2	-1	0	unknown	no
50	management	married	고학력	no	0	no	no	unknown	6	may	1	-1	0	unknown	no
58	retired	married	고학력	no	0	no	no	unknown	6	may	1	-1	0	unknown	no
46	blue-collar	divorced	저학력	no	1927	yes	no	unknown	6	may	3	-1	0	unknown	no
38	technician	married	중학력	no	284	yes	no	unknown	6	may	1	-1	0	unknown	no
46	blue-collar	married	중학력	no	1660	yes	no	unknown	6	may	1	-1	0	unknown	no
32	services	single	중학력	no	406	yes	no	unknown	6	may	1	-1	0	unknown	no
51	blue-collar	married	저학력	no	230	yes	no	unknown	6	may	1	-1	0	unknown	no
48	admin.	married	중학력	no	182	yes	no	unknown	6	may	2	-1	0	unknown	no
36	entrepreneur	married	고학력	no	1169	yes	no	unknown	6	may	2	-1	0	unknown	no
34	admin.	divorced	중학력	no	67	yes	no	unknown	6	may	1	-1	0	unknown	no
40	technician	married	중학력	no	77	no	no	unknown	6	may	1	-1	0	unknown	no
43	unemployed	married	중학력	no	0	yes	no	unknown	6	may	1	-1	0	unknown	no
52	blue-collar	divorced	저학력	no	55	yes	yes	unknown	6	may	1	-1	0	unknown	no
33	technician	married	중학력	yes	72	yes	no	unknown	6	may	1	-1	0	unknown	no
49	management	single	고학력	no	163	yes	no	unknown	6	may	3	-1	0	unknown	no
32	management	single	고학력	no	151	yes	no	unknown	6	may	1	-1	0	unknown	no
39	admin.	single	중학력	no	113	yes	no	unknown	6	may	1	-1	0	unknown	no
40	blue-collar	married	중학력	no	0	yes	no	unknown	6	may	1	-1	0	unknown	no
38	technician	single	고학력	no	9	yes	no	unknown	6	may	3	-1	0	unknown	no
43	management	married	중학력	no	375	yes	no	unknown	6	may	2	-1	0	unknown	no
39	services	married	중학력	no	1142	yes	no	unknown	6	may	1	-1	0	unknown	no
54	blue-collar	married	저학력	no	2102	yes	no	unknown	6	may	1	-1	0	unknown	no
38	technician	single	고학력	no	4325	yes	no	unknown	6	may	1	-1	0	unknown	no
40	blue-collar	married	중학력	no	217	yes	no	unknown	6	may	1	-1	0	unknown	no
55	admin.	married	중학력	no	131	yes	no	unknown	6	may	1	-1	0	unknown	no
42	management	married	고학력	no	1680	yes	no	unknown	6	may	1	-1	0	unknown	no
39	blue-collar	married	중학력	no	0	yes	no	unknown	6	may	1	-1	0	unknown	no
40	blue-collar	married	저학력	no	46	yes	no	unknown	6	may	1	-1	0	unknown	no
32	blue-collar	married	중학력	no	320	yes	no	unknown	6	may	2	-1	0	unknown	no
45	blue-collar	married	중학력	no	39	no	no	unknown	6	may	1	-1	0	unknown	no
35	management	single	고학력	no	560	yes	no	unknown	6	may	1	-1	0	unknown	no
58	technician	divorced	중학력	no	469	no	no	unknown	6	may	1	-1	0	unknown	no
35	admin.	married	중학력	no	530	yes	no	unknown	6	may	1	-1	0	unknown	no
49	services	married	저학력	no	61	yes	no	unknown	6	may	1	-1	0	unknown	no
34	technician	single	고학력	no	242	yes	no	unknown	6	may	1	-1	0	unknown	no
36	blue-collar	married	중학력	no	139	yes	no	unknown	6	may	2	-1	0	unknown	no
24	self-employed	single	중학력	no	0	yes	no	unknown	6	may	1	-1	0	unknown	no
34	technician	married	중학력	no	367	yes	no	unknown	6	may	1	-1	0	unknown	no
39	technician	single	unknown	no	45248	yes	no	unknown	6	may	1	-1	0	unknown	yes
32	services	single	중학력	no	310	yes	no	unknown	6	may	1	-1	0	unknown	no
42	blue-collar	married	unknown	no	132	yes	no	unknown	6	may	1	-1	0	unknown	no
50	technician	married	중학력	no	797	yes	no	unknown	6	may	1	-1	0	unknown	no
40	services	married	중학력	no	71	no	no	unknown	6	may	1	-1	0	unknown	no
46	management	divorced	unknown	no	2	yes	no	unknown	6	may	1	-1	0	unknown	no
37	management	married	고학력	no	231	yes	yes	unknown	6	may	2	-1	0	unknown	no
34	blue-collar	married	중학력	no	270	yes	yes	unknown	6	may	1	-1	0	unknown	no
37	technician	married	중학력	no	1	yes	no	unknown	6	may	1	-1	0	unknown	yes
35	blue-collar	married	중학력	no	89	yes	no	unknown	6	may	2	-1	0	unknown	no
39	blue-collar	married	저학력	no	0	yes	no	unknown	6	may	2	-1	0	unknown	no
39	unemployed	married	저학력	no	408	yes	no	unknown	6	may	1	-1	0	unknown	no
36	services	single	저학력	no	58	yes	no	unknown	6	may	1	-1	0	unknown	no
57	retired	single	중학력	no	1640	no	yes	unknown	6	may	4	-1	0	unknown	no
36	admin.	single	중학력	no	20	yes	no	unknown	6	may	1	-1	0	unknown	no
50	blue-collar	married	저학력	no	71	yes	no	unknown	6	may	1	-1	0	unknown	no
44	self-employed	married	고학력	no	292	yes	no	unknown	6	may	1	-1	0	unknown	no
44	services	divorced	중학력	no	424	yes	no	unknown	6	may	1	-1	0	unknown	no
39	housemaid	single	저학력	no	109	yes	no	unknown	6	may	3	-1	0	unknown	no
46	blue-collar	married	unknown	no	1044	yes	no	unknown	6	may	1	-1	0	unknown	no
39	blue-collar	married	중학력	no	983	yes	no	unknown	6	may	1	-1	0	unknown	no
34	admin.	married	중학력	no	869	no	no	unknown	6	may	1	-1	0	unknown	yes
40	blue-collar	married	저학력	no	668	yes	no	unknown	6	may	2	-1	0	unknown	no
50	management	married	고학력	no	964	yes	no	unknown	6	may	1	-1	0	unknown	no
31	management	single	중학력	no	301	yes	no	unknown	6	may	1	-1	0	unknown	no
37	admin.	single	중학력	no	140	yes	no	unknown	6	may	1	-1	0	unknown	no
39	management	single	중학력	no	1877	yes	no	unknown	6	may	1	-1	0	unknown	no
51	blue-collar	married	저학력	no	1127	yes	no	unknown	6	may	1	-1	0	unknown	no
41	technician	married	중학력	no	871	yes	no	unknown	6	may	1	-1	0	unknown	no
41	technician	married	중학력	no	767	yes	yes	unknown	6	may	1	-1	0	unknown	no
43	blue-collar	married	중학력	no	0	no	no	unknown	6	may	1	-1	0	unknown	no
30	services	single	중학력	no	209	yes	no	unknown	6	may	2	-1	0	unknown	no
54	management	divorced	저학력	no	0	no	no	unknown	6	may	1	-1	0	unknown	no
43	blue-collar	divorced	중학력	no	110	yes	yes	unknown	6	may	1	-1	0	unknown	no
47	technician	married	unknown	no	178	yes	no	unknown	6	may	1	-1	0	unknown	no
32	technician	married	중학력	no	0	yes	no	unknown	6	may	2	-1	0	unknown	no
36	blue-collar	married	중학력	no	0	yes	no	unknown	6	may	1	-1	0	unknown	no
55	unemployed	married	고학력	no	5345	no	no	unknown	6	may	1	-1	0	unknown	no
39	admin.	single	중학력	no	0	yes	no	unknown	6	may	2	-1	0	unknown	no
39	blue-collar	divorced	중학력	no	42	yes	no	unknown	6	may	2	-1	0	unknown	no
50	blue-collar	divorced	중학력	no	41	yes	no	unknown	6	may	1	-1	0	unknown	no
37	technician	single	중학력	no	17	yes	no	unknown	6	may	1	-1	0	unknown	no
46	admin.	married	저학력	no	276	yes	yes	unknown	6	may	2	-1	0	unknown	no
37	management	single	고학력	no	230	yes	yes	unknown	6	may	1	-1	0	unknown	no
29	blue-collar	married	중학력	no	9	yes	no	unknown	6	may	1	-1	0	unknown	no
45	blue-collar	married	저학력	no	1297	yes	no	unknown	6	may	2	-1	0	unknown	no
48	blue-collar	single	중학력	no	44	yes	no	unknown	6	may	1	-1	0	unknown	no
60	retired	married	중학력	yes	15	no	no	unknown	6	may	1	-1	0	unknown	no
26	admin.	single	중학력	no	712	yes	no	unknown	6	may	1	-1	0	unknown	no
58	retired	married	중학력	no	5435	yes	no	unknown	6	may	1	-1	0	unknown	no
34	admin.	married	중학력	no	507	yes	no	unknown	6	may	1	-1	0	unknown	no
55	unemployed	divorced	중학력	no	387	yes	no	unknown	6	may	1	-1	0	unknown	yes
41	blue-collar	married	저학력	no	0	yes	yes	unknown	6	may	1	-1	0	unknown	no
50	management	divorced	중학력	no	1716	yes	no	unknown	6	may	1	-1	0	unknown	no
49	entrepreneur	married	중학력	no	167	yes	yes	unknown	6	may	3	-1	0	unknown	no
44	admin.	married	unknown	no	40	no	yes	unknown	6	may	2	-1	0	unknown	no
44	blue-collar	married	저학력	no	148	yes	no	unknown	6	may	1	-1	0	unknown	no
31	technician	married	중학력	no	17	yes	yes	unknown	6	may	1	-1	0	unknown	no
34	blue-collar	single	고학력	no	1011	yes	no	unknown	6	may	1	-1	0	unknown	no
46	management	single	unknown	no	1527	yes	no	unknown	6	may	1	-1	0	unknown	no
42	management	married	고학력	no	744	no	no	unknown	6	may	1	-1	0	unknown	no
52	admin.	married	중학력	no	484	yes	no	unknown	6	may	1	-1	0	unknown	no
29	management	single	고학력	no	0	yes	no	unknown	6	may	1	-1	0	unknown	no
43	blue-collar	married	중학력	no	1335	yes	no	unknown	6	may	2	-1	0	unknown	no
38	management	married	중학력	no	517	yes	no	unknown	6	may	2	-1	0	unknown	no
48	management	divorced	unknown	no	549	yes	no	unknown	6	may	1	-1	0	unknown	no
30	admin.	divorced	중학력	no	83	yes	yes	unknown	6	may	1	-1	0	unknown	no
44	blue-collar	married	저학력	no	213	no	no	unknown	6	may	1	-1	0	unknown	no
31	housemaid	married	저학력	no	203	yes	no	unknown	6	may	3	-1	0	unknown	no
42	services	single	중학력	no	518	yes	no	unknown	6	may	1	-1	0	unknown	no
40	management	single	고학력	no	3877	yes	no	unknown	6	may	1	-1	0	unknown	no
52	admin.	married	중학력	no	1236	yes	no	unknown	6	may	1	-1	0	unknown	no
45	blue-collar	divorced	중학력	no	756	yes	no	unknown	6	may	2	-1	0	unknown	no
48	blue-collar	married	중학력	no	157	yes	no	unknown	6	may	1	-1	0	unknown	no
34	blue-collar	married	unknown	no	245	yes	no	unknown	6	may	1	-1	0	unknown	no
46	blue-collar	married	중학력	no	71	yes	no	unknown	6	may	1	-1	0	unknown	no
49	services	divorced	중학력	no	505	yes	no	unknown	6	may	1	-1	0	unknown	no
50	technician	married	저학력	no	249	yes	no	unknown	6	may	1	-1	0	unknown	no
34	admin.	single	중학력	no	0	yes	no	unknown	6	may	1	-1	0	unknown	no
40	unemployed	single	중학력	no	11	yes	no	unknown	6	may	1	-1	0	unknown	no
36	admin.	married	중학력	no	639	yes	no	unknown	6	may	1	-1	0	unknown	no
59	blue-collar	divorced	unknown	no	124	yes	no	unknown	6	may	1	-1	0	unknown	no
45	blue-collar	married	중학력	no	82	yes	no	unknown	6	may	1	-1	0	unknown	no
36	self-employed	married	고학력	no	107	yes	no	unknown	6	may	1	-1	0	unknown	no
56	services	married	중학력	no	473	yes	no	unknown	6	may	1	-1	0	unknown	no
42	services	divorced	중학력	no	372	yes	yes	unknown	6	may	2	-1	0	unknown	no
30	admin.	married	중학력	no	46	yes	no	unknown	6	may	2	-1	0	unknown	no
30	student	single	고학력	no	34	yes	no	unknown	6	may	1	-1	0	unknown	no
47	self-employed	married	unknown	no	935	yes	no	unknown	6	may	1	-1	0	unknown	no
39	services	divorced	저학력	no	471	yes	no	unknown	6	may	2	-1	0	unknown	no
56	admin.	divorced	중학력	no	778	yes	no	unknown	6	may	2	-1	0	unknown	no
39	blue-collar	divorced	unknown	no	170	yes	no	unknown	6	may	2	-1	0	unknown	no
42	technician	married	중학력	no	315	yes	no	unknown	6	may	2	-1	0	unknown	no
52	blue-collar	married	중학력	no	3165	no	no	unknown	6	may	1	-1	0	unknown	no
36	admin.	divorced	중학력	no	131	yes	no	unknown	6	may	1	-1	0	unknown	no
35	entrepreneur	married	중학력	yes	204	yes	no	unknown	6	may	2	-1	0	unknown	no
47	technician	married	중학력	no	83	yes	no	unknown	6	may	2	-1	0	unknown	no
59	services	divorced	중학력	no	0	yes	yes	unknown	6	may	1	-1	0	unknown	no
57	blue-collar	married	저학력	no	5431	yes	yes	unknown	6	may	1	-1	0	unknown	no
38	management	married	unknown	no	1759	yes	no	unknown	6	may	1	-1	0	unknown	no
34	blue-collar	married	중학력	no	0	no	no	unknown	6	may	1	-1	0	unknown	no
28	services	single	중학력	no	5090	yes	no	unknown	6	may	3	-1	0	unknown	yes
38	technician	married	unknown	no	573	yes	no	unknown	6	may	1	-1	0	unknown	no
54	services	married	중학력	no	193	no	no	unknown	6	may	1	-1	0	unknown	no
53	entrepreneur	married	중학력	no	288	no	no	unknown	6	may	1	-1	0	unknown	no
47	technician	married	중학력	no	19	yes	no	unknown	6	may	2	-1	0	unknown	no
53	blue-collar	married	저학력	no	25	yes	no	unknown	6	may	3	-1	0	unknown	no
46	services	married	중학력	no	216	yes	no	unknown	6	may	2	-1	0	unknown	no
39	blue-collar	divorced	저학력	no	190	yes	yes	unknown	6	may	2	-1	0	unknown	no
56	technician	divorced	중학력	no	99	yes	no	unknown	6	may	2	-1	0	unknown	no
55	services	divorced	저학력	no	2298	yes	no	unknown	6	may	2	-1	0	unknown	no
44	management	married	고학력	no	17	yes	no	unknown	6	may	2	-1	0	unknown	no
37	technician	married	저학력	no	0	yes	no	unknown	6	may	4	-1	0	unknown	no
35	blue-collar	married	저학력	no	0	yes	no	unknown	6	may	2	-1	0	unknown	no
55	blue-collar	married	중학력	no	840	yes	no	unknown	6	may	2	-1	0	unknown	no
37	services	married	중학력	no	358	yes	no	unknown	6	may	3	-1	0	unknown	no
30	technician	single	중학력	no	0	yes	no	unknown	6	may	1	-1	0	unknown	no
38	technician	married	중학력	no	581	yes	no	unknown	6	may	1	-1	0	unknown	no
41	admin.	divorced	저학력	no	4070	yes	no	unknown	6	may	2	-1	0	unknown	no
48	retired	married	중학력	no	74	no	yes	unknown	6	may	1	-1	0	unknown	no
55	services	divorced	중학력	no	141	yes	no	unknown	6	may	2	-1	0	unknown	no
28	services	divorced	중학력	no	89	no	no	unknown	6	may	2	-1	0	unknown	no
54	services	married	중학력	yes	0	yes	no	unknown	6	may	3	-1	0	unknown	no
30	blue-collar	married	중학력	no	450	no	no	unknown	6	may	2	-1	0	unknown	no
48	technician	married	고학력	no	310	no	no	unknown	6	may	1	-1	0	unknown	no
31	self-employed	married	중학력	no	0	yes	no	unknown	6	may	5	-1	0	unknown	no
38	blue-collar	married	중학력	no	384	yes	no	unknown	6	may	3	-1	0	unknown	no
37	blue-collar	married	중학력	no	395	yes	no	unknown	6	may	2	-1	0	unknown	no
56	blue-collar	married	저학력	no	5	yes	yes	unknown	6	may	2	-1	0	unknown	no
51	blue-collar	married	중학력	no	50	yes	yes	unknown	6	may	1	-1	0	unknown	no
39	blue-collar	married	중학력	no	285	yes	yes	unknown	6	may	1	-1	0	unknown	no
49	technician	married	unknown	no	15	no	no	unknown	6	may	2	-1	0	unknown	no
51	blue-collar	married	저학력	no	653	yes	yes	unknown	6	may	1	-1	0	unknown	no
43	self-employed	married	중학력	no	918	yes	no	unknown	6	may	1	-1	0	unknown	no
32	services	married	중학력	no	243	yes	yes	unknown	6	may	1	-1	0	unknown	no
29	technician	single	고학력	no	405	yes	no	unknown	6	may	1	-1	0	unknown	no
48	management	divorced	고학력	no	1328	yes	no	unknown	6	may	1	-1	0	unknown	no
55	services	married	저학력	no	255	yes	no	unknown	6	may	1	-1	0	unknown	no
53	blue-collar	married	중학력	no	3397	yes	no	unknown	6	may	1	-1	0	unknown	no
47	technician	married	unknown	no	2106	yes	no	unknown	6	may	1	-1	0	unknown	no
39	management	married	고학력	no	2877	yes	no	unknown	6	may	1	-1	0	unknown	no
39	blue-collar	married	저학력	no	2226	yes	no	unknown	6	may	1	-1	0	unknown	no
40	blue-collar	married	저학력	no	2880	yes	no	unknown	6	may	2	-1	0	unknown	no
48	technician	married	중학력	no	147	no	no	unknown	6	may	3	-1	0	unknown	no
33	technician	divorced	중학력	no	7	yes	yes	unknown	6	may	1	-1	0	unknown	no
40	technician	married	중학력	no	109	yes	no	unknown	6	may	2	-1	0	unknown	no
30	technician	married	중학력	no	484	yes	no	unknown	6	may	1	-1	0	unknown	yes
31	management	single	고학력	no	1852	yes	no	unknown	6	may	3	-1	0	unknown	no
35	unemployed	married	중학력	no	533	yes	no	unknown	6	may	1	-1	0	unknown	no
54	technician	divorced	중학력	no	21	yes	no	unknown	6	may	2	-1	0	unknown	no
34	admin.	single	unknown	no	2434	yes	no	unknown	6	may	4	-1	0	unknown	no
32	technician	married	중학력	no	90	yes	yes	unknown	6	may	2	-1	0	unknown	no
56	admin.	divorced	unknown	no	4246	yes	no	unknown	6	may	2	-1	0	unknown	no
32	admin.	single	고학력	no	395	yes	no	unknown	6	may	3	-1	0	unknown	no
42	blue-collar	married	저학력	no	15	yes	no	unknown	6	may	1	-1	0	unknown	no
33	services	married	고학력	no	85	no	no	unknown	6	may	3	-1	0	unknown	no
52	services	married	중학력	no	660	no	no	unknown	6	may	2	-1	0	unknown	no
30	unemployed	divorced	중학력	no	1144	yes	no	unknown	6	may	1	-1	0	unknown	no
44	services	divorced	중학력	no	1	yes	no	unknown	6	may	4	-1	0	unknown	no
35	admin.	married	중학력	no	69	yes	yes	unknown	6	may	2	-1	0	unknown	no
55	management	single	중학력	no	220	yes	no	unknown	6	may	2	-1	0	unknown	no
33	blue-collar	married	저학력	no	332	yes	no	unknown	6	may	2	-1	0	unknown	no
37	blue-collar	single	중학력	no	240	yes	no	unknown	6	may	1	-1	0	unknown	no
42	technician	single	중학력	no	0	yes	no	unknown	6	may	1	-1	0	unknown	no
43	unemployed	married	중학력	no	0	yes	no	unknown	6	may	2	-1	0	unknown	no
38	entrepreneur	married	고학력	no	898	yes	no	unknown	6	may	2	-1	0	unknown	no
37	technician	married	중학력	no	123	yes	yes	unknown	6	may	2	-1	0	unknown	no
31	student	single	중학력	no	252	yes	no	unknown	6	may	3	-1	0	unknown	no
41	management	married	고학력	no	65	yes	no	unknown	6	may	2	-1	0	unknown	no
29	student	single	중학력	no	209	yes	no	unknown	6	may	2	-1	0	unknown	no
38	admin.	single	중학력	no	221	yes	no	unknown	6	may	2	-1	0	unknown	no
44	self-employed	divorced	고학력	no	4	yes	no	unknown	6	may	3	-1	0	unknown	no
39	admin.	married	중학력	no	104	yes	no	unknown	6	may	1	-1	0	unknown	no
28	technician	single	중학력	no	312	yes	no	unknown	6	may	1	-1	0	unknown	no
41	services	married	unknown	no	4	no	no	unknown	6	may	2	-1	0	unknown	no
38	management	married	unknown	no	1349	yes	no	unknown	6	may	1	-1	0	unknown	no
32	admin.	married	고학력	no	281	yes	no	unknown	6	may	1	-1	0	unknown	no
45	services	married	중학력	no	1259	yes	no	unknown	6	may	1	-1	0	unknown	no
33	admin.	single	중학력	no	101	yes	no	unknown	6	may	1	-1	0	unknown	no
34	blue-collar	married	중학력	no	848	yes	no	unknown	6	may	2	-1	0	unknown	no
41	entrepreneur	married	unknown	no	89	yes	no	unknown	6	may	2	-1	0	unknown	no
41	blue-collar	married	중학력	no	140	yes	no	unknown	6	may	3	-1	0	unknown	no
35	admin.	single	중학력	no	148	yes	no	unknown	6	may	2	-1	0	unknown	no
40	technician	single	중학력	no	200	yes	no	unknown	6	may	2	-1	0	unknown	no
60	self-employed	married	저학력	no	46	yes	no	unknown	6	may	4	-1	0	unknown	no
47	services	divorced	중학력	no	201	yes	no	unknown	6	may	2	-1	0	unknown	no
46	blue-collar	married	저학력	no	530	yes	no	unknown	6	may	3	-1	0	unknown	no
