,x1,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x2_0,x2_1,x2_2,x2_3,x2_4,x2_5,x2_6,x2_7,x2_8,x2_9,x2_10,x2_11,x3_0,x3_1,x3_2,y
225,59,2,0,901,1,0,0,5,5,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
226,30,2,0,2573,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
227,36,2,0,143,1,1,0,5,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
228,53,2,0,70,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
229,34,3,0,318,1,0,0,5,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
230,37,2,0,275,1,0,0,5,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
231,42,3,0,742,1,0,0,5,5,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
232,41,1,0,236,1,0,0,5,5,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
233,30,3,0,25,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
234,37,3,0,600,1,0,0,5,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
235,41,1,0,183,1,1,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
236,40,1,0,0,1,0,0,5,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
237,42,3,0,0,1,1,0,5,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
238,40,1,0,0,1,0,0,5,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
239,57,2,0,1078,1,0,0,5,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
240,56,2,0,155,0,0,0,5,5,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
241,37,2,0,190,1,0,0,5,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,59,2,0,319,1,0,0,5,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
243,49,2,0,47,0,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
244,38,2,0,570,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
245,36,3,0,19,0,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
246,50,1,0,61,1,0,0,5,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
247,54,3,0,258,0,0,0,5,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
248,58,1,0,76,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
249,33,2,0,352,1,0,0,5,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,50,3,0,339,1,0,0,5,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
251,32,2,0,1331,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
252,40,2,0,672,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
253,37,3,0,58,1,0,0,5,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
254,54,0,0,447,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
255,24,2,0,423,1,0,0,5,5,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
256,54,3,0,0,0,0,0,5,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
257,34,2,0,19,1,0,0,5,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
258,56,1,0,13,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
259,31,2,0,3,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
260,24,2,0,82,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
261,42,1,0,28,1,0,0,5,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
262,57,2,0,792,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
263,42,0,0,408,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
264,51,2,0,531,1,0,0,5,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,57,2,0,211,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
266,36,2,0,62,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
267,53,0,0,257,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
268,50,2,0,1234,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
269,54,3,0,313,1,0,0,5,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
270,55,2,0,89,1,0,0,5,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
271,44,2,0,129,1,1,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
272,43,0,0,0,1,0,0,5,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
273,56,2,0,353,1,0,0,5,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
274,54,0,0,851,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
275,55,1,0,96,1,1,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
276,37,2,0,398,1,1,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
277,33,3,0,193,0,0,0,5,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
278,36,2,0,539,1,1,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
279,51,2,0,0,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
280,40,1,0,0,0,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
281,42,2,0,490,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
282,51,2,0,0,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
283,49,0,0,403,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
284,48,2,0,161,1,0,0,5,5,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
285,32,3,0,2558,0,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
286,31,2,0,98,1,0,0,5,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,55,3,0,115,0,0,0,5,5,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
288,40,2,0,436,1,0,0,5,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
289,47,3,0,831,1,0,0,5,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
290,41,2,0,290,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
291,48,2,0,1,0,0,0,5,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
292,42,0,0,57,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
293,58,3,0,1387,1,0,0,5,5,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
294,45,3,0,24598,1,0,0,5,5,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
295,49,2,0,30,1,0,0,5,5,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
296,42,2,0,1022,1,0,0,5,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,53,2,0,56,1,1,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
298,32,2,0,121,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
299,41,2,0,842,1,0,0,5,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
300,43,2,0,693,1,0,0,5,5,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
301,50,1,0,1533,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
302,34,3,0,46,1,0,0,5,5,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
303,53,0,0,18,0,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
304,45,2,0,44,1,0,0,5,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
305,44,3,0,510,1,0,0,5,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
306,55,3,0,685,1,0,0,5,5,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
307,46,3,0,187,1,0,0,5,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
308,45,2,0,66,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
309,34,2,0,560,1,0,0,5,5,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
310,36,2,0,0,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
311,59,0,0,27,0,0,0,5,5,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
312,31,2,0,12,1,0,0,5,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
313,44,2,0,34,1,0,0,5,5,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
314,33,3,0,1068,1,0,0,5,5,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
315,40,2,0,211,1,0,0,5,5,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
316,46,3,0,377,1,0,0,5,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
317,48,3,0,263,1,0,0,5,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
318,42,2,0,1263,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
319,27,2,0,8,1,0,0,6,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
320,48,2,0,126,1,1,0,6,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
321,59,2,0,230,1,0,0,6,5,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
322,46,3,0,841,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
323,38,2,0,308,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
324,43,3,0,1,1,0,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
325,38,3,0,86,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
326,23,2,0,157,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
327,34,2,0,22,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
328,38,2,0,46,1,1,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
329,37,2,0,1293,0,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
330,25,2,0,122,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
331,48,0,0,131,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
332,49,2,0,143,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
333,38,2,0,393,0,0,0,6,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334,43,1,0,98,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
335,33,3,0,0,1,0,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
336,55,2,0,224,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
337,38,2,0,757,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
338,49,2,0,245,1,1,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
339,40,2,0,8486,0,0,0,6,5,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
340,43,0,0,350,0,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341,38,2,0,20,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
342,58,2,0,1667,1,1,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
343,57,0,0,345,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
344,32,2,0,10,1,0,0,6,5,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
345,56,3,0,830,1,1,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
346,58,0,0,29,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
347,37,3,0,8730,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
348,46,3,0,477,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
349,27,2,0,4,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350,43,2,0,1205,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
351,32,2,0,0,1,1,0,6,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
352,40,2,0,263,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
353,38,2,0,1,0,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
354,34,2,0,283,0,1,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
355,47,1,0,206,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
356,42,1,0,17,1,0,0,6,5,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
357,48,2,0,141,1,1,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
358,29,3,0,16,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
359,50,2,0,206,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
360,52,0,0,7,0,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
361,50,3,0,0,0,0,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
362,58,3,0,0,0,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
363,46,1,0,1927,1,0,0,6,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
364,38,2,0,284,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
365,46,2,0,1660,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
366,32,2,0,406,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
367,51,1,0,230,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
368,48,2,0,182,1,0,0,6,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
369,36,3,0,1169,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
370,34,2,0,67,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
371,40,2,0,77,0,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
372,43,2,0,0,1,0,0,6,5,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
373,52,1,0,55,1,1,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
374,33,2,1,72,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
375,49,3,0,163,1,0,0,6,5,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
376,32,3,0,151,1,0,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
377,39,2,0,113,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
378,40,2,0,0,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
379,38,3,0,9,1,0,0,6,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
380,43,2,0,375,1,0,0,6,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
381,39,2,0,1142,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
382,54,1,0,2102,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
383,38,3,0,4325,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
384,40,2,0,217,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
385,55,2,0,131,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
386,42,3,0,1680,1,0,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
387,39,2,0,0,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
388,40,1,0,46,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
389,32,2,0,320,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
390,45,2,0,39,0,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
391,35,3,0,560,1,0,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
392,58,2,0,469,0,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
393,35,2,0,530,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
394,49,1,0,61,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
395,34,3,0,242,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
396,36,2,0,139,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
397,24,2,0,0,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
398,34,2,0,367,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
399,39,0,0,45248,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
400,32,2,0,310,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
401,42,0,0,132,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
402,50,2,0,797,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
403,40,2,0,71,0,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
404,46,0,0,2,1,0,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
405,37,3,0,231,1,1,0,6,5,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
406,34,2,0,270,1,1,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
407,37,2,0,1,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
408,35,2,0,89,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
409,39,1,0,0,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
410,39,1,0,408,1,0,0,6,5,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
411,36,1,0,58,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
412,57,2,0,1640,0,1,0,6,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
413,36,2,0,20,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
414,50,1,0,71,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
415,44,3,0,292,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
416,44,2,0,424,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
417,39,1,0,109,1,0,0,6,5,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
418,46,0,0,1044,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
419,39,2,0,983,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
420,34,2,0,869,0,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
421,40,1,0,668,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
422,50,3,0,964,1,0,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
423,31,2,0,301,1,0,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
424,37,2,0,140,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
425,39,2,0,1877,1,0,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
426,51,1,0,1127,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
427,41,2,0,871,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
428,41,2,0,767,1,1,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
429,43,2,0,0,0,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
430,30,2,0,209,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
431,54,1,0,0,0,0,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
432,43,2,0,110,1,1,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
433,47,0,0,178,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
434,32,2,0,0,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
435,36,2,0,0,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
436,55,3,0,5345,0,0,0,6,5,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
437,39,2,0,0,1,0,0,6,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,39,2,0,42,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
439,50,2,0,41,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
440,37,2,0,17,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
441,46,1,0,276,1,1,0,6,5,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
442,37,3,0,230,1,1,0,6,5,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
443,29,2,0,9,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
444,45,1,0,1297,1,0,0,6,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
445,48,2,0,44,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
446,60,2,1,15,0,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
447,26,2,0,712,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
448,58,2,0,5435,1,0,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
449,34,2,0,507,1,0,0,6,5,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
450,55,2,0,387,1,0,0,6,5,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
451,41,1,0,0,1,1,0,6,5,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
